+---------+--------------------------------------+----------------------+---------+
| idx % 2 |                vapor                 |         nick         | n_games |
| 1       | c347778f-11f7-42f6-8a34-e9c3c47adb7c | G00S[E]              | 782     |
| 1       | c347778f-11f7-42f6-8a34-e9c3c47adb7c | GO.OSE               | 782     |
| 1       | c347778f-11f7-42f6-8a34-e9c3c47adb7c | GOO$E                | 782     |
| 1       | c347778f-11f7-42f6-8a34-e9c3c47adb7c | Jeff LeG00SEski      | 782     |
| 1       | c347778f-11f7-42f6-8a34-e9c3c47adb7c | Noah Knigga          | 782     |
| 1       | c347778f-11f7-42f6-8a34-e9c3c47adb7c | [A2]G00SE            | 782     |
| 1       | c347778f-11f7-42f6-8a34-e9c3c47adb7c | rs.g00se             | 782     |
| 0       | c3797e0d-53ad-45a5-b78e-3a6ee3404870 | Guardian-TheTerrible | 233     |
| 1       | c3e54b63-8f17-46df-9cc1-d0fa1ac54e35 | -Coffin-             |         |
| 0       | c427ae2c-c4ee-4836-92d3-336f10ebd452 | Black science m208   |         |
| 1       | c42d7d14-3e64-4854-964e-46e899d42627 | GODDAMNIT16          |         |
| 0       | c4ab4c1a-0f6d-4654-b5fa-e30f189f2250 | viky.makovsky988     |         |
| 1       | c538ce2c-f00a-4ec1-a816-66f1b78f75f6 | ben.corson96318      |         |
| 0       | c5c8b7e9-2095-4d28-82d1-06d588c0ffd3 | notabhi84512         |         |
| 1       | c5ef3941-f44b-4a94-936e-41e43494f06f | water bottle mk980   |         |
| 0       | c67ea45a-93e6-4835-8e4f-146d24020011 | Vruik668             |         |
| 1       | c6a3d297-15de-45e6-8e01-c9109d9ed6a9 | Gorux139             |         |
| 0       | c7319955-9ddb-4759-b57e-987a22592b3f | Looser190            |         |
| 1       | c76895b7-506d-4164-be15-0dceeadf65de | Captin Oveur         |         |
| 0       | c77d9981-a671-4600-9aed-f49d1bc4135b | daud                 |         |
| 1       | c7b104bd-ddbf-4cc6-9de1-73937838cede | "Cruel Sun"          | 789     |
| 1       | c7b104bd-ddbf-4cc6-9de1-73937838cede | 3STA2                | 789     |
| 1       | c7b104bd-ddbf-4cc6-9de1-73937838cede | 3sta.[E]dition(^)    | 789     |
| 1       | c7b104bd-ddbf-4cc6-9de1-73937838cede | Bir Sabah Gelecek 00 | 789     |
| 1       | c7b104bd-ddbf-4cc6-9de1-73937838cede | LOOK MOM I CAN FLY   | 789     |
| 1       | c7b104bd-ddbf-4cc6-9de1-73937838cede | Level:Erdogan        | 789     |
| 1       | c7b104bd-ddbf-4cc6-9de1-73937838cede | has left the game.   | 789     |
| 1       | c7b104bd-ddbf-4cc6-9de1-73937838cede | super gon            | 789     |
| 1       | c7b104bd-ddbf-4cc6-9de1-73937838cede | ||_||                | 789     |
| 0       | c7dcb858-c48a-4c3b-bdd3-bf7d1fd75041 | [CKM]Vip4000         |         |
| 1       | c8b66ad0-b6d2-44df-a50b-987b99e3f390 | Masterkill2111638    |         |
| 0       | c962dc15-29a7-4308-9d0e-770a1979351b | ibrahim              |         |
| 1       | c9e24c41-292d-4d40-b76c-230d8f30ef32 | {*}Stam{TBG}         | 12      |
| 0       | ca7de148-6880-4b7e-948b-8e37a316f54d | LtStaffel            |         |
| 1       | cb24fea2-c087-408a-995e-bc7cce9d00f7 | Ay Caramba!          | 149     |
| 1       | cb24fea2-c087-408a-995e-bc7cce9d00f7 | Das Swiftie          | 149     |
| 0       | cb2566ed-4ff0-46b3-8d64-883d2091cd56 | wouwouwou            |         |
| 1       | cbbec81a-c490-4095-95c5-5213e670b71e | Parad||gm            |         |
| 0       | cc24d13f-8249-4b36-821c-e446d72de00b | benjobanjomobil967   |         |
| 1       | cc8c0837-9380-4c8f-8c25-e1d367ef1d68 | tipu77               |         |
| 0       | cce6acba-1ba6-43f2-ad88-b226475118db | (MAD)m4rk            |         |
| 1       | cd0eb2c6-a13b-4606-86fa-b5ca1d132d54 | craziest             | 365     |
| 1       | cd0eb2c6-a13b-4606-86fa-b5ca1d132d54 | happiest             | 365     |
| 1       | cd0eb2c6-a13b-4606-86fa-b5ca1d132d54 | laggiest             | 365     |
| 1       | cd0eb2c6-a13b-4606-86fa-b5ca1d132d54 | meridian             | 365     |
| 0       | cd33de59-9041-4905-885f-9d0cc8988293 | mgamepokemon131211   |         |
| 1       | cd451692-c17f-4fc3-a5a6-58f6686f369c | Leonard987           |         |
| 0       | cd8a0ae6-dd05-48db-840d-0c3cdc88ccc1 | ZeZe Camarinha880    |         |
| 1       | cd981b42-f3cc-47f5-a150-6bb4f9ea3425 | VuYaFleX             |         |
| 0       | ce598d19-f9b5-45de-834d-7c0578d3d185 | Buntkikzel74         |         |
| 1       | ce75d747-219d-433c-a761-49f3da8371f0 | Dr. SkyTiger         |         |
| 0       | ce7c06d8-9026-4fbf-87e7-a4d7c232f1c5 | SilverPill563        |         |
| 1       | ceb78af2-3706-4921-ac37-309e59bd2230 | Matador522           |         |
| 0       | cee55fac-93f1-4321-ad1b-4f76c98056ba | Joestorm13           | 3       |
| 1       | cf5ef28c-4bbf-410f-b8e0-e10032e5c30b | BOT Andy310          |         |
| 0       | cf9861fa-ac8c-4a55-acd4-f7de25e931f5 | *- BaoLong -*314     |         |
| 1       | cfd1b7ee-8570-4a4d-96e3-6340386ff3e7 | shybzwyt788          |         |
| 0       | cfd9faae-214f-4226-be39-e6f1c8aaecb7 | Jockeyzz             |         |
| 1       | cfe2834a-c00d-47e4-8da3-819317eeece2 | fallen_legend408     |         |
| 0       | d0266294-76ce-4829-ab3f-40e1757565da | who_the_cap_fit      | 705     |
| 1       | d04e8392-8fd2-4b80-8285-109ce721da24 | {T} GOAL             | 2       |
| 0       | d08e611b-d75a-415e-9ba9-ebee1cccb089 | SminkyBazzA          |         |
| 1       | d0b87e7a-c4b6-4cd7-9fe0-2731bd10df06 | Lastimous426.0       |         |
| 0       | d0ba7a74-1dfe-4bc0-8e2b-8b8374212dce | vallanoadrien435     |         |
| 1       | d109b4a0-503e-4151-a88e-70a02975bf1c | kosinapuram54ss334   |         |
| 0       | d19b8c9e-17f8-4e44-ae8b-4bb24c3f7c87 | chi872               |         |
| 1       | d1aa5f33-fa58-4226-97dd-ff5d6a1f7a59 | rene.stroese416      |         |
| 0       | d2531943-dc7c-4540-8163-d02164321ec9 | Serious Sam379       |         |
| 1       | d28ac87b-a9bc-448f-a37b-dfa6e540f80d | Molotov [-fu]        | 2       |
| 0       | d325e025-21bb-4a0f-8e73-06bbd1ab2862 | Floral Pudenda       | 621     |
| 0       | d325e025-21bb-4a0f-8e73-06bbd1ab2862 | Flower Finder        | 621     |
| 0       | d325e025-21bb-4a0f-8e73-06bbd1ab2862 | Flower Fuck Season   | 621     |
| 0       | d325e025-21bb-4a0f-8e73-06bbd1ab2862 | Foin                 | 621     |
| 0       | d325e025-21bb-4a0f-8e73-06bbd1ab2862 | Goddamn Bitch        | 621     |
| 0       | d325e025-21bb-4a0f-8e73-06bbd1ab2862 | Heavenlegs           | 621     |
| 0       | d325e025-21bb-4a0f-8e73-06bbd1ab2862 | Pop Sniff            | 621     |
| 0       | d325e025-21bb-4a0f-8e73-06bbd1ab2862 | Pussy Stuff          | 621     |
| 0       | d325e025-21bb-4a0f-8e73-06bbd1ab2862 | Stiff Staff          | 621     |
| 0       | d325e025-21bb-4a0f-8e73-06bbd1ab2862 | Twirly Pig Pecker    | 621     |
| 0       | d325e025-21bb-4a0f-8e73-06bbd1ab2862 | Vegetal Vulvae       | 621     |
| 0       | d325e025-21bb-4a0f-8e73-06bbd1ab2862 | ZZ2                  | 621     |
| 1       | d3344364-2ad6-48ad-a112-a50516cd8098 | yxbells              |         |
| 0       | d34959cf-ada8-4589-b573-3a7441289de1 | TAK_TiiK705          |         |
| 1       | d3a577be-0687-4c0a-a9ae-d8b5fb7e8fbd | The Man Of War       |         |
| 0       | d3e2767b-dc00-40af-a314-9544c768d95a | Troy6992             |         |
| 1       | d495495c-2de1-4ea2-8762-7da4b2239613 | Alanou13516          |         |
| 0       | d4a8c21c-68b3-44c7-9540-12ad8375f905 | zexman282            |         |
| 1       | d50a482d-4e7b-4485-9fee-ec3bd0833ba8 | Davv709              |         |
| 0       | d52c0449-9e57-49ba-8ca3-6ab0f2f292fe | Pro...               |         |
| 1       | d5b2d19d-b3ef-42cd-8822-4f39fa7065ae | cannibalsock         |         |
| 0       | d6805e1b-c14a-4585-ad65-88c83d5ce623 | fernandoperes871     |         |
| 1       | d73d0603-b8a4-4ae4-97f9-3bd741ca48ca | The Red Baron        | 22      |
| 0       | d773e0ee-e898-4ca8-9d45-517f2287ee75 | Neil                 | 492     |
| 1       | d7d8232f-b9f7-4f7f-9eec-bc5ff1896200 | Castro494            |         |
| 0       | d7fda38b-c569-4e51-8e56-c27a8eebe97c | 3ArmedQuesso327      |         |
| 1       | d81d392f-8ff6-482e-b7f7-ae076f1f9fbb | (MAD)Legendary LuudL |         |
| 0       | d8330656-041c-4d94-821d-1b6a9332ef63 | XX2                  | 403     |
| 1       | d883a8ab-dbf9-4029-9c64-eecd496feca7 | Bluefox              | 6       |
| 0       | d9051cff-1926-420d-8ecc-522d545a534b | X'Gon'679            |         |
| 1       | d9148243-e375-424d-a1c4-480934429267 | bajibomber704        |         |
| 0       | da032f4e-0359-4d64-903c-43b22a6ef7cc | Steam_537596401259   |         |
| 1       | da0de602-bc1d-4dd8-847b-5d7fd2e24222 | AdaMarq              |         |
| 0       | da8bfdfe-da39-4e68-9f3e-5c9c0486cf0c | Mefjus               |         |
| 1       | dad3d938-50d1-4a43-ad80-82c34a3007ae | $0F@ |<1NG CR@ZY     | 417     |
| 0       | db036bf0-435d-48fa-a829-8a6c520fab3a | Theomer              |         |
| 1       | db1cb355-038e-4a69-ba6d-6faebc97b8b6 | CASHBALLER.0         |         |
| 0       | dbb4b267-9459-4cf2-a240-fe0f050683fa | Cloud133             |         |
| 1       | dc79b9e8-80d5-446c-89a5-f755329f48a7 | The Sky Hero         |         |
| 0       | dc85be97-73f2-4c8e-9b71-07f6d636b590 | Tube=3               |         |
| 1       | dcf523f6-a340-4d82-a2e0-6a7f3ad77169 | Bump146              |         |
| 0       | dd3a8d0b-fd62-4827-9b81-4ddf8bd3ace0 | mernie               |         |
| 1       | de46090e-ac9f-4c81-a69d-44425675e3b3 | felicianogui         |         |
| 0       | de72ee12-61ae-427f-81f9-f16aba5e2977 | shirley              | 282     |
| 1       | deadd903-111b-4ceb-a0a3-e1516db92ebd | VEC F117 Needle Dick |         |
| 0       | df3a90c7-ac1e-445a-83e1-cbdbeab5c509 | Samppanja993         |         |
| 1       | e05b04de-f2f5-448b-a93d-ebd94186d5ba | archy-gudvin962      |         |
| 0       | e0b3c5e1-3ed4-4d86-8784-7c60a0d80778 | augusto.matorra113   |         |
| 1       | e0b57d8f-8d63-4190-95a5-f6732a5f1db1 | S1lver               |         |
| 0       | e0b5de05-7234-435b-9ae9-d30b68062295 | Prasidium52          |         |
| 1       | e103b825-57a3-4bbf-8e23-5a8a0735e7c0 | Badboyz              | 6       |
| 0       | e1fd4d35-29d5-47af-a695-d581a6569bde | Demirov              |         |
| 1       | e209af08-66eb-470d-b002-f722ccfcd7f4 | Gauze                | 145     |
| 1       | e209af08-66eb-470d-b002-f722ccfcd7f4 | Internet Explorer    | 145     |
| 1       | e209af08-66eb-470d-b002-f722ccfcd7f4 | Kludde               | 145     |
| 1       | e209af08-66eb-470d-b002-f722ccfcd7f4 | Philipp Traum        | 145     |
| 0       | e2dfb7c9-19cb-4d9f-92f7-2b95ad79ac94 | TheJuanserl76        |         |
| 1       | e31603ee-2c85-4bf9-8b40-c5dbae76aad1 | x.org                | 1       |
| 0       | e3ed155f-a36f-4cb1-a5dd-59e83c63b9e6 | Peyton850            |         |
| 1       | e3fb8974-f45d-406d-84bb-fd74542192f3 | Marhault436          |         |
| 0       | e42be065-830e-416c-bb09-4ac38ee8276b | evanckuo196          |         |
| 1       | e451f9b1-a7c0-4bb7-a3c3-1794c0e98d8c | Steffers44313        |         |
| 0       | e4823c5d-3dde-4e8f-876f-e0802c7f7851 | Arthas Lionhear241   |         |
| 1       | e5303a48-3eb7-4bb9-af0b-fe326981019c | kstriboulis210       |         |
| 0       | e56401d7-4c4d-4fc0-b7ec-9b382434ab97 | arfankn5115          |         |
| 1       | e5dbbac7-daa5-4b09-8289-8fee2e0692c7 | ATOMICBASEPLATE124   |         |
| 0       | e5fe3d88-cdd3-4849-93a2-69aa79d93622 | HardShotDiamond762   |         |
| 1       | e6dae158-4f74-4b6c-a760-1d4e54431357 | AuntyYawned          |         |
| 0       | e709ebc1-aa01-4b77-8b4b-26a09dcb64f9 | Markus924            |         |
| 1       | e7f7bbc6-ec91-4166-8aff-fc30ac4f0c20 | @507.sneakercity     | 392     |
| 1       | e7f7bbc6-ec91-4166-8aff-fc30ac4f0c20 | D1DDY1NG             | 392     |
| 1       | e7f7bbc6-ec91-4166-8aff-fc30ac4f0c20 | JAXX2                | 392     |
| 1       | e7f7bbc6-ec91-4166-8aff-fc30ac4f0c20 | altistats.com 3      | 392     |
| 1       | e7f7bbc6-ec91-4166-8aff-fc30ac4f0c20 | grindhard e          | 392     |
| 1       | e7f7bbc6-ec91-4166-8aff-fc30ac4f0c20 | im 5                 | 392     |
| 1       | e7f7bbc6-ec91-4166-8aff-fc30ac4f0c20 | jax$                 | 392     |
| 1       | e7f7bbc6-ec91-4166-8aff-fc30ac4f0c20 | jaxxaviersobased     | 392     |
| 1       | e7f7bbc6-ec91-4166-8aff-fc30ac4f0c20 | naz reid             | 392     |
| 1       | e7f7bbc6-ec91-4166-8aff-fc30ac4f0c20 | smokedope2016        | 392     |
| 1       | e7f7bbc6-ec91-4166-8aff-fc30ac4f0c20 | thraxx               | 392     |
| 1       | e7f7bbc6-ec91-4166-8aff-fc30ac4f0c20 | thraxx420            | 392     |
| 0       | e8489be1-bbdc-486e-9dd3-7ec48e88af9e | Card Declined D:     | 456     |
| 0       | e8489be1-bbdc-486e-9dd3-7ec48e88af9e | Declin[E]            | 456     |
| 0       | e8489be1-bbdc-486e-9dd3-7ec48e88af9e | Declinee             | 456     |
| 0       | e8489be1-bbdc-486e-9dd3-7ec48e88af9e | I got diddied D:     | 456     |
| 0       | e8489be1-bbdc-486e-9dd3-7ec48e88af9e | Rating Declined      | 456     |
| 0       | e8489be1-bbdc-486e-9dd3-7ec48e88af9e | [vg]Decline          | 456     |
| 1       | e88ff0bd-d282-4464-901a-04f013db2cf9 | funtimeoftassie479   |         |
| 0       | e9882949-a89a-4905-a844-2ce2ead382e1 | MelINA               |         |
| 1       | ea68538b-fafb-41c2-8555-e97b065b730d | fs980532191770       |         |
| 0       | eb36a01b-5377-495a-a33c-2888f4038cd5 | Badboy_17            |         |
| 1       | eb3fdf89-247e-4d46-9c65-727db3dcb684 | two bad              | 742     |
| 0       | ec00e3ae-ab98-4daf-acb1-bed9d0dc10ff | The Godfish          |         |
| 1       | ed2837c9-313a-4c56-8698-4a89aadc974e | stnprogres924        |         |
| 0       | ed50d8b3-f686-4337-a604-cfb4f2763209 | Macedon746           |         |
| 1       | ed570e23-88e1-47d5-be8f-960ae3f51361 | Relyone              |         |
| 0       | ed7e2d15-ad1b-4c88-aae3-8bf1293e3eff | Iswas160             |         |
| 1       | edcd973c-64d2-4745-950e-080d6a57e8a9 | GreenGiant           | 11      |
| 0       | edff9e53-e0f7-4431-9aca-6a3d3e19f99b | darkmanmaggot638     |         |
| 1       | ef10914c-e82e-4f75-b02b-c162a9bad54f | AireWolfe            | 4       |
| 0       | ef243609-065e-476d-a95a-b828f868599b | Drake Ramoray        |         |
| 1       | f0815906-5a2b-4eba-bc6e-ea7092f37cfb | CommunistKenifesto   | 557     |
| 1       | f0815906-5a2b-4eba-bc6e-ea7092f37cfb | KenISpeakToUrMgr?    | 557     |
| 1       | f0815906-5a2b-4eba-bc6e-ea7092f37cfb | TheWholeKenchilada   | 557     |
| 1       | f0815906-5a2b-4eba-bc6e-ea7092f37cfb | altistats.com 4      | 557     |
| 1       | f0815906-5a2b-4eba-bc6e-ea7092f37cfb | t["t] Abra Kendabra  | 557     |
| 1       | f0815906-5a2b-4eba-bc6e-ea7092f37cfb | t["t] Al Kenpwn      | 557     |
| 1       | f0815906-5a2b-4eba-bc6e-ea7092f37cfb | t["t] HakunaKentata  | 557     |
| 1       | f0815906-5a2b-4eba-bc6e-ea7092f37cfb | t["t] KenDoAttitude  | 557     |
| 1       | f0815906-5a2b-4eba-bc6e-ea7092f37cfb | t["t] KendrickLamar  | 557     |
| 1       | f0815906-5a2b-4eba-bc6e-ea7092f37cfb | t["t] Kendulum       | 557     |
| 1       | f0815906-5a2b-4eba-bc6e-ea7092f37cfb | t["t] Kennedy        | 557     |
| 1       | f0815906-5a2b-4eba-bc6e-ea7092f37cfb | t["t] Kenquistador   | 557     |
| 1       | f0815906-5a2b-4eba-bc6e-ea7092f37cfb | t["t] Kentropy       | 557     |
| 1       | f0815906-5a2b-4eba-bc6e-ea7092f37cfb | t["t] O-Kenada       | 557     |
| 1       | f0815906-5a2b-4eba-bc6e-ea7092f37cfb | t["t] VaginaKentata  | 557     |
| 1       | f0815906-5a2b-4eba-bc6e-ea7092f37cfb | t["t] anaKenda       | 557     |
| 1       | f0815906-5a2b-4eba-bc6e-ea7092f37cfb | t["t] hadouKen       | 557     |
| 1       | f0815906-5a2b-4eba-bc6e-ea7092f37cfb | t["t] shoryuKen      | 557     |
| 1       | f0815906-5a2b-4eba-bc6e-ea7092f37cfb | t[''t] Kentrepreneur | 557     |
| 1       | f0815906-5a2b-4eba-bc6e-ea7092f37cfb | t[''t] Kentrifuge    | 557     |
| 1       | f0815906-5a2b-4eba-bc6e-ea7092f37cfb | t[''t] Kunta Kente   | 557     |
| 1       | f0815906-5a2b-4eba-bc6e-ea7092f37cfb | t[''t] goalKender    | 557     |
| 0       | f1361c23-e959-4e4a-9048-2b73aae53c20 | Skipperhy            |         |
| 1       | f13bfe02-b980-45be-94d9-05c57bdda22d | falc                 | 59      |
| 0       | f19e05a9-0664-47d6-b128-37b5c2eef764 | makson-kozin368      |         |
| 1       | f1ca9eee-68c0-48ec-995a-9b73dd842df4 | Heavenly             |         |
| 0       | f22e4497-c921-4004-aee8-32d40bf46f1e | |PewPew| x76         |         |
| 1       | f231ee3e-3860-417f-94da-35eaae12b259 | Kaptain              |         |
| 0       | f2c7bf02-8a27-4997-b70b-27a06c3fb49d | Xochis               | 180     |
| 1       | f2f64765-382c-4d13-a52e-8b5e549b2e39 | Noturnme             |         |
| 0       | f3228ad8-e7f2-4997-9639-94ba31404b9b | Viktor Navorski      |         |
| 1       | f3ee37a0-22e2-4403-8e57-971f3739a3c5 | Xi_Volt496           |         |
| 0       | f40bd283-b61f-4f9e-b07d-f808cab148b8 | cylaster453          |         |
| 1       | f4beb702-f87f-4313-a887-5d89a1cea05b | Demyn                | 5       |
| 0       | f5a0beea-0ddc-4db2-9adf-091386d3de49 | Curry Goat           | 35      |
| 1       | f5bf66e1-784f-4c90-a1cd-701f1fc7e7e8 | (Sky) Vo|vo          |         |
| 0       | f60ff67b-af76-48db-bc18-645326f6d48e | Tomas359             |         |
| 1       | f69298c7-64cf-4eba-8f57-a00e14588221 | Sebastian73          |         |
| 0       | f6f5f629-11a3-4634-b560-af2793991ac9 | Moe312               |         |
| 1       | f6faa819-7e11-4b40-923c-5e43f8675111 | camilo.wahab203      |         |
| 0       | f9459a87-cb47-40ad-8e66-e43c0d610cae | nizarahmadabiza545   |         |
| 1       | f955cbd2-7db5-48ef-b9fb-135f449196c3 | inferno enjoyer      | 430     |
| 1       | f955cbd2-7db5-48ef-b9fb-135f449196c3 | mikal bridges        | 430     |
| 1       | f955cbd2-7db5-48ef-b9fb-135f449196c3 | paintsniffer9000     | 430     |
| 1       | f955cbd2-7db5-48ef-b9fb-135f449196c3 | toa enjoyer          | 430     |
| 1       | f955cbd2-7db5-48ef-b9fb-135f449196c3 | toemuncher98         | 430     |
| 1       | f955cbd2-7db5-48ef-b9fb-135f449196c3 | toes                 | 430     |
| 1       | f955cbd2-7db5-48ef-b9fb-135f449196c3 | toesb4hoes           | 430     |
| 1       | f955cbd2-7db5-48ef-b9fb-135f449196c3 | woofy                | 430     |
| 0       | f97c39dd-873f-4525-bfed-0edfd00ced32 | R.P| NoobMusic626    |         |
| 1       | f9a9aa12-0bc0-41e4-9b94-fe91acac7799 | oilth4870944         |         |
| 0       | f9f29bad-b170-4a3b-b516-9acab9cf9334 | lyn11091700          |         |
| 1       | f9fa6eeb-551f-4fca-a7aa-389f790b7d98 | Playmaker259         |         |
| 0       | fa101e93-d7d1-46d9-aa69-bf5ac386c27a | Supa Blyat485        |         |
| 1       | fa449c40-c8ff-411f-b8e0-e2b55b21fa2f | ee.em.tee            |         |
| 0       | fa616bf5-8765-496a-83c3-6a459ea2748e | NoobOfTheAges345     |         |
| 1       | fa620e5f-5df5-427a-b236-0e2acb5be317 | Kinzhal586           |         |
| 0       | fb346ec3-3a45-45d3-8a14-a6f13b9593ad | .Corrosivedge588     |         |
| 1       | fb4aaeb7-6d53-49dc-be69-b2e5305505fc | Aer0gen              | 579     |
| 1       | fb4aaeb7-6d53-49dc-be69-b2e5305505fc | Laminar              | 579     |
| 0       | fbb94db0-b1aa-4940-a0f3-34ae925aa2f6 | pigasis              |         |
| 1       | fbff80e7-d199-41be-8e12-7b4bc5484828 | [Q]uik670            |         |
| 0       | fc579497-53ad-4f8d-b299-97b508c9b711 | SgtGemini            |         |
| 1       | fc682cdc-1796-4e59-943f-f3f1b1a694b7 | MAMOHT               |         |
| 0       | fc6e909a-0111-4968-a353-14350993210c | Dona Zehlia          |         |
| 1       | fca3cc2a-afb2-4118-9fff-e96722e10205 | alarbus255           |         |
| 0       | fe9efc36-7277-4603-9308-2aa302325511 | Yoshi190             |         |
| 1       | fedbb832-0493-48c7-b3c6-0ed595fba5bc | Sanis                | 4       |
| 0       | fee325c4-be49-4c0c-8300-f97ae1ffb632 | Riven is Best W189   |         |
| 1       | feef8806-1541-4d0a-8ace-7915248422f2 | snova54768           |         |
| 0       | ff0505ac-2456-4471-a735-97a188498401 | CptnNplm985          |         |
| 1       | ff979821-a259-4036-a71e-b6bd0e24d165 | sanathudayawans904   |         |
+---------+--------------------------------------+----------------------+---------+
